Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1M Return","1D Return","Return on Equity","PB Ratio"
Fortis Healthcare Ltd,FORTIS,"Hospitals & Diagnostic Centres","69678.86226965999","922.95","89.99878880635988","14.687791239515382","-1.3098802395209581","8.735648525037057","7.599072813966903"
General Insurance Corporation of India,GICRE,"Insurance","69018.096","393.4","9.286798845509532","11.397423191278495","-1.6377047130891391","12.730539050372036","1.1222509378094532"
Glenmark Pharmaceuticals Ltd,GLENMARK,"Pharmaceuticals","67905.98066967","2406.3","64.85333422757778","11.692350538432978","-0.3148431998011479","12.54229898027268","7.673798565235669"
Dixon Technologies (India) Ltd,DIXON,"Home Electronics & Appliances","67894.43381845","11166.5","61.97348688176614","13.74656208617704","-1.3995584988962473","42.05987987169416","19.520271931472177"
Indian Overseas Bank,IOB,"Public Banks","67398.0642825","35","12.941182036681818","11.323155216284983","-0.483366505544503","11.357174871393505","2.0909419679462435"
CPSE ETF,CPSEETF,"Equity","65390.25675691","108.37",,"8.153692614770462","-0.4043745979229829",,
Alkem Laboratories Ltd,ALKEM,"Pharmaceuticals","64565.1","5400","29.81560670151653","2.340566663508007","1.0479041916167664","18.70984269503711","5.192779582471089"
Schaeffler India Ltd,SCHAEFFLER,"Auto Parts","64472.1378016","4124.8","56.04567114495587","5.973331963106646","-4.668577239530369","20.212802407930152","10.660146198321415"
Nippon Life India Asset Management Ltd,NAM-INDIA,"Asset Management","64446.525016019994","1009.95","42.138987704834626","24.011542239685667","-1.8417727670327577","31.394125758074953","15.297353146041225"
UNO Minda Ltd,UNOMINDA,"Auto Parts","64238.17703","1112.5","68.1246906304682","7.800387596899225","-1.7052482770807524","16.57438655698517","10.507731683738399"
Bank of India Ltd,BANKINDIA,"Public Banks","63678.16544174201","139.87","6.6690718581505655","-0.7310149041873677","-2.332239368759167","12.594233044515136","0.7872452390472283"
Jindal Stainless Ltd,JSL,"Iron & Steel","63229.909493759995","767.4","25.239465708829652","9.652068300350068","-1.9171779141104295","16.119557027469252","3.784361669727636"
Phoenix Mills Ltd,PHOENIXLTD,"Real Estate","63123.5438375","1765","51.5791079059829","19.490894319951263","-1.4131709769312382","7.501710165528782","4.556764982267008"
Info Edge (India) Ltd,NAUKRI,"Online Services","63015.13665583001","972.85","65.49476859483029","0.5529715762273926","-1.8958301820198613","2.8114309825456574","1.71160645810084"
Yes Bank Ltd,YESBANK,"Private Banks","62541.215977310996","19.93","17.80933390778594","12.029229904440701","-1.6773556980759736","5.437175001680742","1.3074182728389454"
Linde India Ltd,LINDEINDIA,"Commodity Chemicals","62428.051236","7320","137.24975538309323","3.1276415891800506","0.17105713308244955","12.481528791760033","16.342678480813838"
Rail Vikas Nigam Ltd,RVNL,"Specialized Finance","62060.6232765","297.65","48.432267519256385","15.368217054263557","-1.538207079060547","14.009613508110489","6.484229279511777"
SBI Cards and Payment Services Ltd,SBICARD,"Payment Infrastructure","61273.87099771","643.9","28.279682559138067","-2.9247700889491903","-1.1210073710073813","14.818128219750069","4.446024951726635"
Prestige Estates Projects Ltd,PRESTIGE,"Real Estate","60922.48401408001","1414.4","130.31547382690852","22.703218530406872","-1.3461672595382543","3.37478118063202","3.8305186591266627"
Oberoi Realty Ltd,OBEROIRLTY,"Real Estate","60707.02948952","1669.6","27.277683188432366","15.647295144420575","-1.8055637240487","15.063113234269409","3.8654931969797888"
Bank of Maharashtra Ltd,MAHABANK,"Public Banks","60278.71614315","78.37","8.585928938551184","26.464418266903348","-1.557593267177484","22.815725442890496","2.099719873817316"
IDFC First Bank Ltd,IDFCFIRSTB,"Private Banks","59909.984864164","69.64","37.19823220753278","15.508376181788027","-0.7270135424091305","4.232183850598695","1.570141794091591"
Laurus Labs Ltd,LAURUSLABS,"Pharmaceuticals","59435.51039529","1100.95","66.8723887479494","10.85993354143591","-0.46559985534760545","8.220149138171333","12.913688673876488"
Coromandel International Ltd,COROMANDEL,"Fertilizers & Agro Chemicals","58360.04224463001","1981.7","28.241554273796677","5.860042735042737","-1.3048458588575151","19.995171650719772","5.200150608640834"
Biocon Ltd,BIOCON,"Biotechnology","58245.582741875","359.65","57.481084320413395","-1.627461706783382","-0.7177363699102892","3.824690067242534","2.1017801620884073"
Fertilisers And Chemicals Travancore Ltd,FACT,"Fertilizers & Agro Chemicals","58184.71190208","899.2","1411.5650631266242","16.627756160830096","-1.0617813720635942","3.0214071313124933","42.44921309857081"
Vishal Mega Mart Ltd,VMM,"FMCG - Foods","57148.902839574","122.29","90.42977172899653","18.659033572676115","-0.4639426990069943","10.512552866761217","8.927702629086903"
Tube Investments of India Ltd,TIINDIA,"Cycles","57057.450252509996","2947.9","84.69141062550614","16.95695298551875","-0.5800816161343569","9.346963946671666","7.417475950302249"
Colgate-Palmolive (India) Ltd,COLPAL,"FMCG - Personal Products","57013.62859908","2096.2","39.68070141429974","13.44301331312912","-1.7022274325908644","81.20254434375201","34.25332303921368"
JSW Infrastructure Ltd,JSWINFRA,"Ports","56712.229358093995","271.98","37.73067924401493","11.375921375921388","-0.42469063483926495","16.058709997590796","5.406937249968204"
Godrej Properties Ltd,GODREJPROP,"Real Estate","55277.64462832","1835.2","39.48713443793441","24.327620079940395","-1.455189819040966","10.043992556816695","3.1454702347378736"
Berger Paints India Ltd,BERGEPAINT,"Paints","55163.59303572","473.1","46.73296597400875","15.813953488372098","2.0051746442432106","20.429461762257443","8.945413671794755"
MRF Ltd,MRF,"Tires & Rubber","55011.865853","129710","29.42944120356499","3.354581673306773","-0.5482077822503354","10.623383856466571","2.975441452318829"
Max Financial Services Ltd,MFSL,"Insurance","54724.84923747","1585.7","167.2417616205326","3.424210800939212","-1.5337804272230529","6.074940730247827","8.546431062629244"
HDB Financial Services Ltd,HDBFS,"Consumer Finance","54393.76790204","656.6","21.38287911865711","14.59987782529016","-1.6697865967802288","14.720831757573631","3.4383456060961772"
UPL Ltd,UPL,"Fertilizers & Agro Chemicals","54240.51138093","641.85","60.468797526120404","9.84939243539279","-0.3493246390312063","2.54352634265298","1.4339478501805636"
Abbott India Ltd,ABBOTINDIA,"Pharmaceuticals","54047.599637","25435","38.21130598470065","-2.0600693107431653","-0.15701668302257116","35.66396538595369","12.767702452547159"
APL Apollo Tubes Ltd,APLAPOLLO,"Building Products - Pipes","52893.9261525","1905","69.86754834821518","-1.940598136613993","-3.1323095698159213","19.378652407293245","12.567699004091507"
Knowledge Realty Trust,KRT,"Real Estate","52835.870531015","119.15","237.46458665624746","3.7982402648314304","1.274968125796855","9.783402073641525","24.973115659053"
Hindustan Copper Ltd,HINDCOPPER,"Mining - Copper","51721.2797097","534.85","111.19986177696083","12.186680650235976","-3.674020711391261","18.807811517520104","19.437367417923117"
Bharat Dynamics Ltd,BDL,"Aerospace & Defense Equipments","50002.790625","1364.1","90.97536638283935","21.805518349852647","-2.1519259737465033","14.377361599943502","12.472789789096893"
Patanjali Foods Ltd,PATANJALI,"Packaged Foods & Meats","49992.947239275","459.45","38.43571276728117","-2.057130675762105","-1.4690113660733481",,"4.396572936619298"
Sundaram Finance Ltd,SUNDARMFIN,"Consumer Finance","49968.904515","4534.8","26.587124098135604","1.3136729222520147","-2.081533943686294","15.484540711553638","3.7864323867928884"
Apar Industries Ltd,APARINDS,"Electrical Components & Equipments","49531.5492265","12331","60.30871694447811","21.09398016301679","-0.45610494450050454","19.6014787624792","10.998358896890002"
Altius Telecom Infrastructure Trust,ALTIUSINVIT,"Telecom Infrastructure","49093.614","161.1","58.45173711156085","2.6114649681528626","-2.363636363636367","5.900826214028783","3.255199315722469"
Motilal Oswal Financial Services Ltd,MOTILALOFS,"Diversified Financials","48163.8522618","800.25","25.765577813096797","23.457266275840784","1.9491687368622146","25.14272964510182","4.327090781841688"
Voltas Ltd,VOLTAS,"Home Electronics & Appliances","47329.7532096","1430.4","56.25319800991238","10.540958268933547","-3.0105777054515777","13.576494754532455","7.236633366909775"
KEI Industries Ltd,KEI,"Cables","46437.98902125","4857.5","66.68101005320082","19.997529644268774","-1.5744042794618216","15.59029417888024","8.026269545218858"
PI Industries Ltd,PIIND,"Diversified Chemicals","46342.30239492","3054.8","27.913686540730062","10.417118484782776","-1.1743392319886037","17.579415501905952","4.562597459379738"
Premier Energies Ltd,PREMIERENE,"Renewable Energy","46046.20680016","1018.15","49.13534600339339","15.942606616181747","-2.0208824520040527","53.82726544303683","16.316233881797665"
Supreme Industries Ltd,SUPREMEIND,"Plastic Products","46016.7539262","3622.6","48.236602367135546","-1.5169638973466775","-1.218880375207926","17.844849279477625","8.129536560090735"
Thermax Limited,THERMAX,"Industrial Machinery","45933.62208696","4077.6","72.396838443047","24.792654934965565","2.195488721804509","13.524713345654295","9.293450401806345"
Radico Khaitan Ltd,RADICO,"Alcoholic Beverages","45834.60144523","3423.1","132.61559355717154","32.32440372646796","-1.0235651293913572","13.310149749775299","16.64467262174666"
Cochin Shipyard Ltd,COCHINSHIP,"Shipbuilding","45602.4224052","1733.4","55.11932507215897","40.48140043763676","-2.2775961213214493","15.635855082871881","8.173561082509151"
Tata Communications Ltd,TATACOMM,"Telecom Services","45044.25","1580.5","44.97364138302859","13.983845377181602","-1.35438771688928","76.28328950811908","14.894206224291407"
Housing and Urban Development Corporation Ltd,HUDCO,"Specialized Finance","44215.9653","220.87","16.32103372287886","33.43200628284903","1.9243193354868555","15.668549513730373","2.4608104552246903"
NLC India Ltd,NLCINDIA,"Metals - Diversified","43900.91504094","316.6","16.747381146023447","18.843843843843864","-0.5028284098051433","12.690875588887586","2.0005229066919057"
Mphasis Ltd,MPHASIS,"IT Services & Consulting","43443.8915019","2276.7","23.324201793128992","10.198451113262333","1.1551961611942951","18.478315149541327","4.512061881778782"
Mahindra and Mahindra Financial Services Ltd,M&MFIN,"Consumer Finance","43173.16815227","310.7","15.124440153815167","4.93076663289428","-2.966895690193629","10.888026910664898","2.001261214364914"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","43164","539.55","32.826830937713844","7.555068274693507","-1.917833121250694","38.1509179402741","11.782625786163521"
Anthem Biosciences Ltd,ANTHEM,"Biotechnology","42695.86981451","760.1","94.61688601553465","16.75883256528418","-1.9542083198968045","20.82117322985421","17.71708424707972"
Kalyan Jewellers India Ltd,KALYANKJIL,"Precious Metals, Jewellery & Watches","42626.352043925","412.75","59.63395641287761","8.447188649500783","0.0848690591658639","15.899743530997636","8.87387157993101"
360 One Wam Ltd,360ONE,"Investment Banking & Brokerage","42037.3349373","1034.65","34.56534443153506","8.26096055247463","-1.1606801681314352","19.31173530768389","5.94998173241219"
Balkrishna Industries Ltd,BALKRISIND,"Tires & Rubber","41771.9784152","2160.8","25.240476153623018","4.3864734299517","-1.777353516068908","17.202056812854792","4.021331050021179"
UTI Nifty 50 ETF,NIFTYBETA,"Equity","41615.418020879995","265.26",,"5.892215568862272","-0.480228108351478",,
Petronet LNG Ltd,PETRONET,"Oil & Gas - Storage & Transportation","41514.002435488","276.76","10.449873243122537","14.624145785876994","-1.1994859345994622","21.308294115690863","2.0884889840683427"
Astral Ltd,ASTRAL,"Building Products - Pipes","41095.41543411","1529.7","78.45631048894624","-3.671284634760702","-1.4876352395672277","15.049129460437841","11.128825908985297"
Page Industries Ltd,PAGEIND,"Apparel & Accessories","41029.525509","36785","56.27112147049945","17.00063613231552","-0.1628443479440901","48.542829656703695","29.157061597225674"
J K Cement Ltd,JKCEMENT,"Cement","40851.7243037","5287","47.44022238909794","5.98376265410444","-3.1418887972886322","15.138082794301065","6.746519009798142"
Embassy Office Parks REIT,EMBASSY,"Real Estate","40262.734627668","424.76","118.93050932731116","0.0659630606860094","-0.5455524596689185","7.057318802754318","1.768922788982108"
Coforge Ltd,COFORGE,"IT Services & Consulting","40164.37540662","1195.9","49.457425694643405","6.198383802504234","-0.672757475083049","13.472241806916147","4.82223260975147"
Authum Investment & Infrastructure Ltd,AIIL,"Specialized Finance","40066.45909","471.8","9.446495172595908","1.2772351615326798","-3.0614341483459993","33.88458703906016","2.7275874266645057"
GlaxoSmithKline Pharmaceuticals Ltd,GLAXO,"Pharmaceuticals","39580.02578376","2336.4","42.66974178652203","3.9185162122492505","-1.2760922842896907","49.750734120865154","20.283822551906148"
Gujarat Fluorochemicals Ltd,FLUOROCHEM,"Specialty Chemicals","39567.97","3602","72.46084679339278","19.508958195089583","7.15773189742369","8.251987399723289","5.421539840154338"
IPCA Laboratories Ltd,IPCALAB,"Pharmaceuticals","38839.57873362","1530.9","52.65098516107255","-2.434516601873674","-0.726282342260542","9.155043632529893","4.6302251517440425"
Container Corporation of India Ltd,CONCOR,"Logistics","38754.928622475","508.85","30.071719590669243","18.36473598511283","-1.1173727166731442","10.535510495044328","3.0977104334784347"
United Breweries Ltd,UBL,"Alcoholic Beverages","38566.13503314","1458.6","87.3149381537726","-5.732566405997547","-0.7485029940119761","10.328064350184777","8.825929603614945"
L&T Technology Services Ltd,LTTS,"Software Services","38439.647773590004","3626.3","30.049755920567506","16.402914647064488","1.8738060456231114","22.134850113146886","6.304165276521526"
Indian Renewable Energy Development Agency Ltd,IREDA,"Specialized Finance","37952.71443068","135.1","22.34694727244249","20.313474040431014","-1.537788790904463","18.042532757957638","3.6967385731395352"
Sona BLW Precision Forgings Ltd,SONACOMS,"Auto Parts","37761.65239525","607.25","58.987834908850964","26.247401247401246","1.258962814740696","14.238534109034754","6.689729941476282"
3M India Ltd,3MINDIA,"Stationery","37512.6831","33300","78.79822522371119","9.180327868852459","0.37678975131876413","23.842280156557962","20.315560844841592"
AIA Engineering Ltd,AIAENG,"Industrial Machinery","36857.8133352","3949.6","34.74726449007294","15.29322474238842","0.31494463070202405","15.593270170744805","5.313167278865572"
Blue Star Ltd,BLUESTARCO,"Home Electronics & Appliances","36616.0484716","1781","61.930939164467944","9.163346613545817","-3.064279105208728","20.81739360063376","11.936305171957414"
Poonawalla Fincorp Ltd,POONAWALLA,"Consumer Finance","36525.30712656","417.2","-371.41862036363574","10.108207970440752","-0.9614243323442163","-1.2035438086764345","4.468113307043961"
Tata Investment Corporation Ltd,TATAINVEST,"Asset Management","36403.315472","719.5","83.94049869027855","29.674686852302415","0.27175806564003147","1.0223093991930017","1.1708721100185044"
Aster DM Healthcare Ltd,ASTERDM,"Hospitals & Diagnostic Centres","36239.83585628","701.05","93.36794933858927","7.440613026819916","0.22158684774838522","123.89086753993517","9.924779431809279"
Narayana Hrudayalaya Ltd,NH,"Hospitals & Diagnostic Centres","35879.6168511","1766.6","45.40861463152572","9.326072157930554","-0.21464075915048472","24.26255079966773","9.888986630184332"
Ather Energy Ltd,ATHERENERG,"Two Wheelers","35774.200736540006","934.85","-44.04062629144405","17.754125204685735","-0.3783034953111631","-156.37693714505727","72.5643016968357"
Dalmia Bharat Ltd,DALBHARAT,"Cement","35755.697620390005","1906.3","31.392184038972786","5.396140874661354","-2.225983484638667","4.016820066456906","2.043182721165143"
Escorts Kubota Ltd,ESCORTS,"Tractors","35666.4787424","3241.6","28.196182223979005","16.684064648500776","-1.8321674086187578","12.81114065071528","3.4417468799660322"
Ajanta Pharma Ltd,AJANTPHARM,"Pharmaceuticals","35265.57858648","2822.7","38.31590802429405","1.6603039688828032","0.6597246986662864","25.01858609746318","9.304190071598743"
Godfrey Phillips India Ltd,GODFRYPHLP,"FMCG - Tobacco","35111.494176","2251","32.751731893102","20.846083642025015","-1.0679910341493508","22.584474529924616","6.682824705795023"
Navin Fluorine International Ltd,NAVINFLUOR,"Specialty Chemicals","34982.1526339","6821","52.71969351804685","13.98729946524064","0.9247614115558186","11.522689612489778","13.32029282808436"
Delhivery Ltd,DELHIVERY,"Logistics","34967.768822765","467.05","215.7172660256941","11.667662881052005","0.1608406605189792","1.7451875457559962","3.7072956667106647"
National Highways Infra Trust,NHIT,"Roads","34227.502353","160.05","105.31215148149285","-2.4085365853658467","-1.2037037037036966","1.787301203229142","1.5576874437043535"
